barcode,name,brand,package_size,category
8076809513692,רוטב לפסטה נפוליטנה400גר,ברילה גי.אי.אר פרטלי ס.פ,400 גרם,Sauces & Spreads
8076809513739,רוטב בזיליקום ברילה400גר,ברילה גי.אי.אר פרטלי ס.פ,400 גרם,Sauces & Spreads
8076809514774,ברילה פסטה ביצים 250גר,ברילה גי.אי.אר פרטלי ס.פ,250 גרם,Other
8076809523561,רוטב טוסקנה ברילה 400גרם,ברילה גי.אי.אר פרטלי ס.פ,400 גרם,Sauces & Spreads
8076809523714,טליאטלה אטריות 500 גרם,ברילה גי.אי.אר. פרטלי,500 גרם,Other
8076809523738,לזניה ברילה 500 גרם,ברילה גי.אי.אר פרטלי ס.פ,500 גרם,Other
8076809545440,אטריות ל.גלוטן ברילה400ג,ש.שסטוביץ,400 גרם,Other
8076809545457,"צינורות ל.גלוטן כשל""פ400",ש.שסטוביץ,400 גרם,Other
8076809545464,פסטה ספירלי ללג400 ברילה,ברילה גי.אי.אר פרטלי ס.פ,400 גרם,Other
8076809574631,פוזילי בוקטי קורטי500גר,ברילה,500 גרם,Other
8076809576352,"לזניה לל""ג 250ג ברילה",ברילה גי.אי.אר פרטלי ס.פ,250 גרם,Other
8076809580144,פסטה פרפלה 500ג ברילה,BARILLA SINGAPORE Pte. L,500 גרם,Other
8076809583503,ברילה טרסינה 500 גרם,ברילה,500 גרם,Other
8076809584920,פסטה טורטליוני500ג ברילה,ברילה גי.אי.אר פרטלי ס.פ,500 גרם,Other
8076809587174,רוטב עגבניות לפיצה 400ג,,400 גרם,Sauces & Spreads
80771418,טיק טק מנדרינה וליים16ג,פררו אס.פי.אי,16 גרם,Other
80773429,מסטיק מנטוס בקבוק תות60ג,"פרפטי ואן מלה גידה,סאן",60 גרם,Snacks
80773443,מסטיק מנטה עדינה בקבוק,"פרפטי ואן מלה גידה,סאן",60 גרם,Snacks
80776307,"מסטיק פירות מנטה לל""ס 90",פרפטי ואן מלה,90 גרם,Snacks
80785385,טיק טק TWO מנטה עדין 40,פררו אס.פי.אי,40 גרם,Other
80790990,מסטיק פירות מנטה בקבוק,"פרפטי ואן מלה גידה,סאן",60 גרם,Snacks
80794233,מסטיק מנטוס מנטה בקבוק90,פרפטי ואן מלה,90 גרם,Snacks
80798026,טיק טק TWO פטל לימון 40,פררו אס.פי.אי,40 גרם,Fruit
80831402,"סוכ.מנטה עדינה לל""ס21ג",פרפטי ואן מלה,21 גרם,Other
80832560,סוכ.מנטוס פירות יער21גר,פרפטי ואן מלה,21 גרם,Fruit
80843184,מסטיק פיורפרש ענבים60גר,---,60 גרם,Snacks
80854753,"סוכ.מנטוס מנטה לל""ס21גרם",פרפטי ואן מלה,21 גרם,Other
80864295,מנטוס פיורוויט מנטה עדין,"פרפטי ואן מלה גידה,סאן",60 גרם,Other
80874652,קינדר קארדס 25.6 גרם,---,26 גרם,Other
80896081,מסטיק מנטוס אבטיח60גרם,"פרפטי ואן מלה גידה,סאן",60 גרם,Snacks
80906056,ביצת הפתעה סופרייז 20גרם,פררו אס.פי.אי,20 גרם,Other
80906889,טיק טק הטעם הסודי 16 גרם,פררו,16 גרם,Other
80913467,מסטיק מנטוס מנטה בקבוק60,---,60 גרם,Snacks
80926481,מסטיק מנטוס אבטיח90גרם,פרפטי ואן מלה,90 גרם,Snacks
80936848,סוכריות טיק טק תות שדה16,פררו אס.פי.אי,16 גרם,Snacks
80945468,מנטוס פיורוויט מנטה מתוק,"פרפטי ואן מלה גידה,סאן",60 גרם,Other
80974215,מסטיק מנטוס תות ללס90ג,פרפטי ואן מלה,90 גרם,Snacks
80979128,מסטיק פיורפרש דובדבן60ג,---,60 גרם,Snacks
80986348,מנטוס פיור וויט מנטה60ג,"פרפטי ואן מלה גידה,סאן",60 גרם,Other
80995128,מסטיק מנטוס ויטמין 60גרם,---,60 גרם,Snacks
8121300208780,טרוביה תחליף סוכר 360 גר,,360 גרם,Other
8278540177380,משחת קולגייט מקס פחם113ג,---,113 גרם,Other
8410066140190,"קטשופ כשל""פ 700ג היינץ",ה.י.היינץ מנופקצרינג,700 גרם,Sauces & Spreads
8410076602251,חטיף ש.שועל טעם שוקולד,גנרל מילס סאן אדריאן,210 גרם,Snacks
8410076610379,נייטשר פרוטאין שוקו40*4ג,סריילטו ספיין פודס,160 גרם,Drinks
8410076610386,נייטשר פרוטאין קרמל4*40ג,סריילטו ספיין פודס,160 גרם,Other
8410076610492,נייטשר ואלי צואי בוטן5י,גנרל מילס,150 גרם,Other
8410076610508,נייטשר ואלי צואי שוקו5י,גנרל מילס,150 גרם,Drinks
8410104039134,מנקה מדיח כלים250מ פיניש,רקיט בנקיזר,250 מיליליטר,Other
8410104045111,"פיניש מלח למדיח 2 ק""ג",רקיט בנקיזר,2 קילוגרם,Other
8410104511340,ויט 12רצועות שעווה יבש,רקיט בנקיזר,1 יחידות,Other
8410128785734,ויוה סוי סויה בריסטה1 ל,CALIDAD PASCUAL S.A.U\n,1 ליטר,Other
8410179000411,שמן צמחי E+Dויטמין 1ל,בורחס,1 ליטר,Sauces & Spreads
8410179014821,שמן קנולה + E ויטמין 1ל,בורחס,1 ליטר,Sauces & Spreads
8410179018027,שמן קנולה מועשר 1ל בורחס,בורחס,1 ליטר,Sauces & Spreads
8410179018034,שמן חמניות מועשר1ל בורחס,בורחס,1 ליטר,Sauces & Spreads
8410179100043,שמן זית כתית750מ BORGES,בורחס,750 מיליליטר,Sauces & Spreads
8410179100340,שמן זית ארבקינה750 בורחס,בורחס,750 מיליליטר,Sauces & Spreads
8410179100845,שמן זית פיקואל750מ בורחס,בורחס,750 מיליליטר,Sauces & Spreads
8410179100944,שמן זית אוחיבלנקה 750מ,בורחס,750 מיליליטר,Sauces & Spreads
8410376009392,ביסקוויט חיט.מלא ללתס170,גאלטס גלון סא,170 גרם,Snacks
8410376017359,ביסק.עמילן וקמח תירס200ג,גולון,200 גרם,Vegetables
8410376037821,ביסקויט+שבבי שוק.ללתס144,גלאטס גולון,144 גרם,Other
8410376040135,בסקוויט מריה 600 גרם,גאלטס גולון פלנסיה ספרד,600 גרם,Other
8410376042498,"עוג.ללת""ס דגנים מלאים216",גלאטס גולון,216 גרם,Other
8410376044393,"עוגיות סנדוויץ ללת""ס210ג",גולון,210 גרם,Snacks
8410376044959,ביסקויט ללא גלוטן 250 גר,גלאטס גולון,250 גרם,Other
8410376045017,קרקר מלוח ללא גלוטן200גר,גולון,200 גרם,Snacks
8410376059380,"וופל בטעם וניל ללת""ס200ג",גאלטס גלון סא,200 גרם,Snacks
8410376059397,"וופל ט.שוקולד ללת""ס200גר",גאלטס גלון סא,200 גרם,Snacks
8410644611203,קאווה איבריקה לבן יבש750,,750 מיליליטר,Dairy
8410644611210,קאווה איבריקה חצי יבש750,טמפו-יינות,750 מיליליטר,Other
8410793283832,בירה אסטרייה דאם6*330מ,---,1980 מיליליטר,Drinks
8411660005410,משחה נוזלית לנעליים 50מל,איי סי מארקה,50 מיליליטר,Other
8411660005434,ספוג מבריק לנעליים שקוף,איי סי מארקה,1 יחידות,Other
8411660522900,משחה+ספוג לנעל שחור 45 מ,איי סי מארקה,45 מיליליטר,Other
8423207206488,סלים דליס מצופה שוקולד6י,סלים דליס,120 גרם,Snacks
8423207206495,סלים דליס שוקולד מריר6י,סלים דליס,120 גרם,Snacks
8423207207362,סלים דליס שוקולד לבן6*20,סלים דליס,120 גרם,Snacks
8423207208260,ס.דליס שוק.חלב ל.ג6*13גר,ביסצורי,78 גרם,Dairy
8423207208680,סלים דליס קידס שוקו חלב6,נוטרישן אנד סנטה,120 גרם,Drinks
8423207208697,סלים דליס ילדים ש.לבן6יח,סלים דליס,120 גרם,Dairy
8423207208703,סלים דליס שוקולד מריר 6י,נוטרישן אנד סנטה,120 גרם,Snacks
8423207208871,פריכיות תירס טבעי130סלים,"סוגת תעשיות בע""מ",130 גרם,Vegetables
8423207210928,סלים טופינג אג.לוז5*18,נוטרישן אנד סנטה,90 גרם,Other
8423207213509,סלים דליס ילדים ש.לבן6יח,סלים דליס,92 גרם,Dairy
8434165466326,מיני קרקרים מיקס 350 ג,---,350 גרם,Snacks
8434165466333,krit מיני קרקר עגול350גר,קוואטרה אס.אל.יו,350 גרם,Snacks
8434165503724,קריט קרקר מלוח 100גרם,CUETARA,100 גרם,Snacks
8434165655768,קרקר דק פפריקה 150 גרם,---,150 גרם,Snacks
8434165656338,קריט דק מלוח 150 גרם,---,150 גרם,Other
8434165658523,קרקר קרם קרקר 200 גרם,CUETARA,200 גרם,Snacks
8436048965513,עוגיות פיליפינוס שוקולד,,120 גרם,Snacks
8436048965520,עוג.פיליפינוס שוקולד120ג,ARTIACH,120 גרם,Snacks
8436575292205,מאגדת חמשושים 180 גרם,גלידות נסטלה (נגה גלידות,180 גרם,Frozen
8437006505246,מארז אוכמניות טריות 125,אגרקסקו בליברי,1 יחידות,Other
8437014025071,אוכמניות טריות 125גרם,EUROBERRY,125 גרם,Other
8437029356214,מארז אוכמניות 125 גרם,WIKIFARMER,1 יחידות,Other
8445290014337,"וואן לחתול בקר 2.8 ק""ג",נסטלה פורינה איטליה,2800 גרם,Meat & Fish
8445290018878,וואן לחתול בוגר עוף2.8קג,נסטלה פורינה איטליה,2800 גרם,Meat & Fish
8445290154552,קפסולות Starbuck קרמל51ג,נסטלה נספרסו,51 גרם,Other
8445290156136,קפסולות Starbucks וניל51,נסטלה נספרסו,51 גרם,Other
8445290348265,"one לכלב קטן עוף 1.5 ק""ג",נסטלה פורינה איטליה,1.5 קילוגרם,Meat & Fish
8445290964595,דגני בוקר קיטקט 330 גרם,איטנקורט,330 גרם,Other
8445291081345,מחית תפוח עץ פאוץ90ג,"נסטלה ספרד ס.א, מפעל סבר",90 גרם,Fruit
8445291301948,מולטי צריוס 500 גרם,CPU,500 גרם,Other
8445291363687,קפסולות האוס בלנד 52 גרם,נסטלה נספרסו,52 גרם,Other
8445291367425,קפסולות אספרסו 55 גרם,נסטלה נספרסו,55 גרם,Other
8445291426320,דגני בוקר פיטנס קלאסי375,סי. פי. צרפת,375 גרם,Other
8445291451728,קפ.סטארבקס ריסטרטו שוט57,נסטלה נספרסו,57 גרם,Other
8445291513365,נסקפה קפוצינו קלאסיק100ג,נסטלה אנגליה,100 גרם,Drinks
8445291563667,קפסולות אספרסו נטול 55 ג,נסטלה נספרסו,55 גרם,Other
8445291638839,ציריוס דבש שקד500ג נסטלה,סי. פי. צרפת,500 גרם,Sauces & Spreads
8445291964983,חטיף וופל קראנץ 30 גרם,נסטלה פולין,30 גרם,Snacks
8445292354769,נסקפה קפוצינו קרמל136גר,נסטלה אנגליה,136 גרם,Drinks
8447029000031,אוכמניות טריות 125גרם,PL.LA GRAVERA,125 גרם,Other
8447029000055,אוכמניות ארוז 125 גרם,WIKIFARMER,125 גרם,Other
85939868,ניר קצר לגלגול ללא פילטר,ROLL 4 U,1 יחידות,Other
8594403709018,באדוויזר לאגר פחית 500מל,"מיוצר ע\""י מבשלת טוכר\n",500 מיליליטר,Other
85951730,פלטר פרטי 120יח 6X15 1,ROLL 4 U,1 יחידות,Other
8595657305551,פיין דוג 415 גרם בקר,---,415 גרם,Meat & Fish
8595657305575,פיין קט 415 גרם בקר,---,415 גרם,Meat & Fish
8595657306336,פיין קט 1 קג עוף,---,1 קילוגרם,Meat & Fish
8595657307777,דנטל סטיקס לכלב,---,110 גרם,Other
8595657307784,דנטל סטיקס לכלב,---,80 גרם,Other
8595657307791,דנטל סטיקס לכלב גדול,---,270 גרם,Other
85967069,ניר ארוך פארטי+פילט חום,רול פור יו,1 יחידות,Other
8606018615827,פיינט אוראו 300 גרם,---,300 גרם,Other
8606018615841,פיינט מילקה וניל ליבת שו,---,300 גרם,Other
8606018615865,פיינט מילקה קרמל 300 גרם,---,300 גרם,Other
8606030051801,"מיץ תפו""ע ולימון 800מ""ל",פרוויטה די.או.או,800 מיליליטר,Drinks
8606030051818,"מיץ סלק ותפוחי עץ 800מ""ל",פרובישקה,800 מיליליטר,Drinks
8682539003800,טבל.קואנטום למדיח72פיניש,רקיט בנקיזר,1 יחידות,Other
8683659925034,חטיף נובילוס בטעמים80גרם,---,80 גרם,Snacks
8683659925058,חטיף נובילוס בטעמים80גרם,---,80 גרם,Snacks
8683659925072,חטיף נובילוס בטעמים80גרם,---,80 גרם,Snacks
8683659925270,חטיף נובילוס בטעמים80גרם,---,80 גרם,Snacks
8690777204071,פלפל כבוש חריף640 סרה,,640 גרם,Vegetables
8690777206051,חציל קלוי על האש 650 גרם,,650 גרם,Vegetables
8690777221405,פלפל אדום קלוי650ג סרה,,650 גרם,Vegetables
8690784516440,גל אסלה לבנדר 750מל דאק,JOHNSON&JOHNSON,750 מיליליטר,Other
8691900174032,קוטקס תחבושת נורמל 24 יח,חוגלה קימברלי,1 יחידות,Other
8691900174049,קוטקס תחב.אולטרה לונג18י,חוגלה קימברלי,1 יחידות,Other
8691900174056,קוטקס תחב.לילה אולטרה16י,חוגלה קימברלי,1 יחידות,Other
8693495051057,סבון מוצק-קמומיל 4*90 גר,קולגייט-פלמוליב,360 גרם,Other
8693495051118,פלמוליב מוצק הדרים 4*90ג,קולגייט-פלמוליב,360 גרם,Other
8693495051132,פלמוליב מוצק הרבל 4*90ג,קולגייט-פלמוליב,360 גרם,Other
8693495051156,פלמוליב מוצק ורדים4*90ג,קולגייט-פלמוליב,360 גרם,Other
8693495051170,פלמוליב מוצק ש.זית 4*90ג,קולגייט-פלמוליב,360 גרם,Other
8693495409438,אגקס לרצפה לבנדר 1 ליטר,COLGATE-PALMOLIVE SAS-VA,,Other
8697530910743,פאלמאל כחול קצר חפיסה,bat,1 יחידות,Other
8697530910750,פאלמאל כחול ארוך חפיסה,bat,1 יחידות,Other
8697530910781,פאלמאל אדום חפיסה,bat,1 יחידות,Other
8697530910958,פאלמאל כחול ארוך פאקט,bat,1 יחידות,Other
8697530911276,קנט קצר חפיסה,bat,1 יחידות,Other
8700216057417,פנטן קרם לחות מוגברת 300,PROCTER&GAMBLE,300 מיליליטר,Other
8700216134668,אריאל קפס לכתמים 41יח,פרוקטר אנד גמבל (ראה קוד,1 יחידות,Other
8700216163224,פנטן מיראקלס מ.משי וזוהר,---,325 מיליליטר,Other
8700216171380,אולוויז אולטרה לונג 18יח,פרוקטר & גמבל,1 יחידות,Other
8700216178068,פנטן מיראקלס לשיער ארוך,PROCTER&GAMBLE,300 מיליליטר,Other
8700216179041,דיסקריט תחבושות לילה8י,"פרוקטר אנד גמבל, גרמניה",1 יחידות,Other
8700216179386,דיסקריט תחבושות נורמל12י,"פרוקטר אנד גמבל, גרמניה",1 יחידות,Other
8700216213868,אולוויז דואו לילה מקס 14,פרוקטר & גמבל,1 יחידות,Other
8700216236164,פיירי פלטינום פלוס 48טבל,פיירי,1 יחידות,Other
8700216237239,פיירי אורגינל קפסולות 41,---,1 יחידות,Other
8700216237420,פיירי טבליות אורגינל 71,---,1 יחידות,Other
8700216418287,הד&שולדרס מניעת קשקשמ625,---,625 מיליליטר,Other
8700216418300,הד&שולדרס שמפו קלאסי625מ,---,625 מיליליטר,Other
8700216418416,הד&שולדרס שמפו מן,---,625 מיליליטר,Other
8700216418492,הד&שולדרס2ב1קלאסי 625מ,---,625 מיליליטר,Other
8700216421881,פנטן שמפו לחות מוגברת600,---,600 מיליליטר,Other
8700216421928,פנטן מרכך לחות מוגברת600,---,600 מיליליטר,Other
8700216461962,מגן תחתון יום לונג 52 יח,Procter & gamble,1 יחידות,Other
8700216506250,פנטן מרכך הקסם לחות220מ,---,220 מיליליטר,Other
8700216527675,פנטן מרכך שמן משקם 600מל,---,600 מיליליטר,Sauces & Spreads
8700216527729,"פנטן מרכך קלאסי 600 מ""ל",---,600 מיליליטר,Other
